batch_id,timestamp,temp_setpoint,temp_actual,pressure_actual,airflow_setpoint,airflow_actual,raw_material_protein,product_moisture_qc,is_anomaly_source,temp_deviation,airflow_deviation
golden,2025-08-24 00:00:00,175.0,174.83385817287265,2.4920549469463396,14.5,14.400932049792264,11.801863877075228,7.990235934603411,False,-0.1661418271273476,-0.09906795020773629
golden,2025-08-24 00:00:01,175.2094356823249,175.5673122651216,2.495338912015362,14.505235963831419,14.562608128667167,11.797680885707033,7.953384993161836,False,0.35787658279667767,0.0573721648357477
golden,2025-08-24 00:00:02,175.41884839766715,175.5258040763912,2.574270901593293,14.510471784116246,14.508029635266634,11.808720610249313,8.080964954996409,False,0.10695567872406286,-0.0024421488496120247
golden,2025-08-24 00:00:03,175.62821518156255,175.79920749438978,2.572873204185052,14.51570731731182,14.758834825831228,11.788191455300227,7.865452865466167,False,0.1709923128272237,0.24312750851940734
golden,2025-08-24 00:00:04,175.837513074584,175.67669998202186,2.573786826153831,14.520942419883356,14.271960251562302,11.802993354265332,7.92448728380815,False,-0.16081309256213672,-0.2489821683210547
golden,2025-08-24 00:00:05,176.04671912485887,175.916843301101,2.5394099996272956,14.526176948307873,14.730954624095443,11.806159843384803,8.200282491478498,False,-0.12987582375785678,0.2047776757875699
golden,2025-08-24 00:00:06,176.25581039058628,176.94721912484883,2.517197801144559,14.531410759078128,14.546635470192484,11.8212095542936,7.8879631547671885,False,0.6914087342625521,0.015224711114356637
golden,2025-08-24 00:00:07,176.46476394255262,176.4579969328224,2.4815011362318167,14.536643708706556,14.554512870662395,11.788014538229062,7.854853348539695,False,-0.006767009730225482,0.01786916195583821
golden,2025-08-24 00:00:08,176.67355686664632,176.98109173963257,2.605678525070111,14.5418756537292,14.47180389691471,11.776890142244717,8.030928333580084,False,0.3075348729862526,-0.07007175681449063
golden,2025-08-24 00:00:09,176.8821662663703,176.91074116748354,2.5176274572860597,14.547106450709643,14.38506383869094,11.814062175260066,8.14253255118471,False,0.028574901113245232,-0.16204261201870374
golden,2025-08-24 00:00:10,177.09056926535308,177.16322558694034,2.4947090040168636,14.552335956242944,14.68236276219627,11.784535088490607,7.809845321020398,False,0.07265632158726021,0.13002680595332627
golden,2025-08-24 00:00:11,177.29874300985733,176.99842873341134,2.5443117714993853,14.557564026959568,14.659509086149583,11.814445637722763,7.836890641018054,False,-0.30031427644598807,0.10194505919001529
golden,2025-08-24 00:00:12,177.50666467128607,177.483749113179,2.5370925230796533,14.562790519529313,14.616787601051508,11.769728292784048,7.676744044733093,False,-0.02291555810708701,0.05399708152219418
golden,2025-08-24 00:00:13,177.7143114486861,177.99456661124566,2.4196861039513764,14.568015290665247,14.529769893483154,11.812440376130679,7.747642718013122,False,0.2802551625595697,-0.0382453971820933
golden,2025-08-24 00:00:14,177.92166057124822,177.6856326968815,2.5858906741171186,14.573238197127631,14.438688808095163,11.815309512816668,7.9356860670831875,False,-0.23602787436672656,-0.13454938903246827
golden,2025-08-24 00:00:15,178.1286893008046,178.31459815630058,2.583756513603532,14.578459095727846,14.446832240669076,11.80271235417547,7.918828111188662,False,0.18590885549596692,-0.13162685505876937
golden,2025-08-24 00:00:16,178.33537493432203,178.48452658874376,2.529013938752305,14.583677843332316,14.72108601001697,11.76979572161384,7.682611978497508,False,0.14915165442172906,0.13740816668465428
golden,2025-08-24 00:00:17,178.54169480639166,178.53431913758087,2.6826973909133334,14.588894296866442,14.668849616764835,11.834936178977648,7.721124785775395,False,-0.007375668810794878,0.07995531989839222
golden,2025-08-24 00:00:18,178.74762629171448,178.64058370533297,2.5479407523515945,14.594108313318515,14.521687176624319,11.790858571871784,7.847409847311683,False,-0.10704258638151032,-0.07242113669419581
golden,2025-08-24 00:00:19,178.95314680758253,178.95009094548865,2.5725149132421996,14.599319749743639,14.536273971855108,11.802698715937003,7.6882998038670625,False,-0.0030558620938734293,-0.06304577788853116
golden,2025-08-24 00:00:20,179.1582338163552,178.6644725106238,2.610657952827404,14.604528463267654,14.585546756503529,11.79854911809672,7.862003271268006,False,-0.49376130573139676,-0.018981706764124695
golden,2025-08-24 00:00:21,179.36286482793085,179.55205532656802,2.509252559756161,14.609734311091046,14.522265207091761,11.803530540891257,7.684493360728871,False,0.1891904986371742,-0.08746910399928431
golden,2025-08-24 00:00:22,179.5670174022131,179.3719790999131,2.5113997040500853,14.614937150492867,14.800806176246759,11.807349317594747,7.625102644080702,False,-0.19503830230001995,0.18586902575389175
golden,2025-08-24 00:00:23,179.7706691515716,180.10998833731864,2.5701331752350263,14.620136838834647,14.623099879326201,11.789298024067268,7.75903938438812,False,0.3393191857470299,0.0029630404915543807
golden,2025-08-24 00:00:24,179.9737977432971,180.31773881323252,2.5182452382937073,14.625333233564305,14.658331454765673,11.786781576877136,7.79385259953274,False,0.3439410699354255,0.03299822120136753
golden,2025-08-24 00:00:25,180.17638090205043,179.95062784577607,2.489182230028493,14.630526192220051,14.593300231063152,11.739289532797745,7.663306847677438,False,-0.22575305627435682,-0.037225961156899245
golden,2025-08-24 00:00:26,180.3783964123053,180.2264897831247,2.575491985659907,14.635715572434304,14.681861584153392,11.798963349079889,7.76033574523226,False,-0.15190662918061548,0.046146011719088165
golden,2025-08-24 00:00:27,180.5798221207846,180.4960601256067,2.5826095850802564,14.640901231937583,14.686785565762232,11.790391757142647,7.660725602085514,False,-0.08376199517789473,0.04588433382464885
golden,2025-08-24 00:00:28,180.78063593888942,180.5045615773498,2.5551468816722624,14.646083028562412,14.717696037848462,11.806046635326197,7.663487979786543,False,-0.27607436153962794,0.0716130092860503
golden,2025-08-24 00:00:29,180.98081584512173,180.7309207648975,2.633731871056163,14.65126082024722,14.681411463571083,11.815397564971146,7.61542926636814,False,-0.2498950802242348,0.030150643323862525
golden,2025-08-24 00:00:30,181.18033988749895,181.15377390568315,2.5180034158638946,14.656434465040231,14.592744068934298,11.820976438537818,7.729223726584964,False,-0.02656598181579284,-0.06369039610593319
golden,2025-08-24 00:00:31,181.3791861859614,181.46578882262793,2.533447514232714,14.66160382110336,14.842484505869173,11.813412546398943,7.528820205014274,False,0.08660263666652668,0.1808806847658122
golden,2025-08-24 00:00:32,181.57733293477168,181.58455919605734,2.6155322474311515,14.666768746716102,14.806132500753383,11.81096780457685,7.598142218177142,False,0.007226261285666169,0.13936375403728185
golden,2025-08-24 00:00:33,181.77475840490584,181.7645265413342,2.513043705160848,14.67192910027941,14.553162657055019,11.815269198363017,7.655152149367137,False,-0.010231863571647182,-0.11876644322439134
golden,2025-08-24 00:00:34,181.9714409464363,182.08201965059675,2.571461702759023,14.677084740319584,14.565699494724639,11.79817598115141,7.627276023595861,False,0.1105787041604458,-0.11138524559494556
golden,2025-08-24 00:00:35,182.167358990906,181.86752130825138,2.5570175249945084,14.682235525492148,14.517307644178889,11.786011836533751,7.793271856483506,False,-0.2998376826546121,-0.1649278813132593
golden,2025-08-24 00:00:36,182.36249105369356,181.93993362942106,2.5924273257013333,14.687381314585725,14.761327899481204,11.79087185883188,7.521132520340275,False,-0.42255742427249743,0.073946584895479
golden,2025-08-24 00:00:37,182.55681573636934,182.72349201038037,2.589378725547775,14.692521966525907,14.712606261874685,11.841592669516778,7.591468394076375,False,0.16667627401102436,0.020084295348777204
golden,2025-08-24 00:00:38,182.75031172904207,182.6931431981119,2.5484559267212004,14.697657340379125,14.81123690419707,11.818319533792236,7.349373949205766,False,-0.057168530930169936,0.11357956381794487
golden,2025-08-24 00:00:39,182.94295781269562,183.22309331634145,2.546518106686163,14.702787295356513,14.832248086593053,11.76337634830928,7.588905657356182,False,0.2801355036458233,0.1294607912365393
golden,2025-08-24 00:00:40,183.134732861516,183.3565004902569,2.546080326673417,14.70791169081776,14.579379237974956,11.798971743047654,7.595702862462631,False,0.22176762874090628,-0.12853245284280312
golden,2025-08-24 00:00:41,183.32561584520803,183.0625313674232,2.586738090760299,14.713030386274976,14.55381618610969,11.765339952243126,7.273794762362897,False,-0.2630844777848438,-0.15921420016528565
golden,2025-08-24 00:00:42,183.51558583130145,183.2558933541767,2.527399431773816,14.718143241396543,14.59922876346761,11.821046647269677,7.567999042861455,False,-0.2596924771247586,-0.11891447792893395
golden,2025-08-24 00:00:43,183.70462198744656,183.6636868322467,2.51674564497917,14.723250116010952,14.734860820519671,11.7829745822713,7.438128946477047,False,-0.04093515519986113,0.011610704508719039
golden,2025-08-24 00:00:44,183.89270358369856,184.53839732643212,2.5140366582154186,14.728350870110656,14.756524689301786,11.814195659173478,7.547127363488297,False,0.6456937427335561,0.028173819191129823
golden,2025-08-24 00:00:45,184.07980999479093,184.07914171703024,2.6059371139102754,14.733445363855905,14.638913267598939,11.796711181495066,7.563310564565574,False,-0.000668277760695446,-0.09453209625696601
